date,temperature (celsius),precipitation (mm/day),flow_observed (mm/day)
10/4/2010,10.575,0.846666658,0.177778714
10/5/2010,11.23055556,0,0.173313583
10/6/2010,12.06666667,0,0.16895806
10/7/2010,13.925,0,0.164817385
10/8/2010,14.975,0,0.160875981
10/9/2010,15.1,0,0.157119749
10/10/2010,16.84166667,0,0.15353589
10/11/2010,17.375,0,0.150112763
10/12/2010,17.03333333,0,0.146839754
10/13/2010,16.44166667,5.334,0.146469709
10/14/2010,11.50833333,0.677333342,0.147874004
10/15/2010,10.88888889,0,0.144727007
10/16/2010,10.33055556,0,0.141683445
10/17/2010,13.00833333,0,0.138765897
10/18/2010,15.73055556,0,0.13596667
10/19/2010,14.03888889,0,0.133278688
10/20/2010,12.64166667,0,0.130695426
10/21/2010,11.85,0,0.128210864
10/22/2010,9.113888889,0,0.125819434
10/23/2010,13.38888889,0,0.123515981
10/24/2010,16.09722222,0,0.121295722
10/25/2010,17.04444444,17.10266666,0.160110581
10/26/2010,20.05555556,12.78466666,0.198703208
10/27/2010,15.84444444,0,0.177141691
10/28/2010,14.175,0,0.172764808
10/29/2010,7.558333333,0,0.168436651
10/30/2010,9.552777778,0,0.164321336
10/31/2010,10.53055556,0,0.160403479
11/1/2010,8.127777778,0,0.15666915
11/2/2010,9.352777778,0,0.1531057
11/3/2010,9.525,6.773333342,0.155159112
11/4/2010,8.386111111,13.12333334,0.202646695
11/5/2010,4.813888889,2.286,0.193536445
11/6/2010,2.583333333,1.524,0.191195137
11/7/2010,2.861111111,0,0.188995739
11/8/2010,7.680555556,0,0.183823195
11/9/2010,8.555555556,0,0.178927189
11/10/2010,10.05277778,0,0.174286852
11/11/2010,9.916666667,0,0.169882588
11/12/2010,10.04444444,0,0.165696757
11/13/2010,10.62222222,0,0.161713439
11/14/2010,7.297222222,3.725333342,0.161370483
11/15/2010,6.791666667,3.640666658,0.163992809
11/16/2010,11.38055556,17.78,0.283188592
11/17/2010,5.961111111,0,0.343236352
11/18/2010,5.097222222,0,0.327098548
11/19/2010,7.580555556,0,0.311757387
11/20/2010,7.869444444,0,0.29780592
11/21/2010,11.8,0,0.285062247
11/22/2010,12.92777778,0,0.273375037
11/23/2010,10.05833333,14.81666666,0.349081431
11/24/2010,3.55,2.878666658,0.443585701
11/25/2010,13.60833333,5.757333342,0.556773329
11/26/2010,5.213888889,7.027333342,0.753289536
11/27/2010,0.986111111,0,0.921993718
11/28/2010,1.261111111,0,0.813928474
11/29/2010,5.733333333,1.947333342,0.695666861
11/30/2010,8.847222222,58.33533334,18.78722148
12/1/2010,1.005555556,1.016,4.866062533
12/2/2010,-1.258333333,0,3.445423616
12/3/2010,1.55,0,2.077308728
12/4/2010,-0.922222222,0,1.531134557
12/5/2010,-1.822222222,0,1.222812457
12/6/2010,-5.230555556,0,1.021811248
12/7/2010,-6.369444444,0,0.879429571
12/8/2010,-7.788888889,0,0.772880488
12/9/2010,-6.858333333,4.487333342,0.756677574
12/10/2010,2.005555556,0.423333342,0.855645898
12/11/2010,1.591666667,9.144,1.095199582
12/12/2010,-1.422222222,8.466666658,1.83163722
12/13/2010,-6.444444444,0,2.181009418
12/14/2010,-9.116666667,0,1.589056236
12/15/2010,-4.940277778,0,1.258321461
12/16/2010,-2.013888889,14.39333334,2.858108168
12/17/2010,-1.061111111,0,2.557380339
12/18/2010,-2.652777778,0,1.75671192
12/19/2010,-4.480555556,0.084666658,1.249261566
12/20/2010,-2.908333333,0.762,1.111080588
12/21/2010,0.788888889,3.81,1.080196511
12/22/2010,-0.122222222,1.947333342,1.177858409
12/23/2010,-1.013888889,0.169333342,1.093543504
12/24/2010,-0.613888889,0.254,0.961703439
12/25/2010,-2.275,0.084666658,0.849655817
12/26/2010,-3.722222222,0,0.799908793
12/27/2010,-5.927777778,0,0.711505836
12/28/2010,-4.288888889,0,0.640913875
12/29/2010,-0.85,3.386666658,0.718562967
12/30/2010,4.175,1.439333342,0.701277502
12/31/2010,8.605555556,0,0.671180994
1/1/2011,8.555555556,12.27666666,1.142963251
1/2/2011,-0.080555556,0,1.233935337
1/3/2011,-2.536111111,3.725333342,1.246160688
1/4/2011,1.158333333,0.084666658,1.204536156
1/5/2011,-1.6,0,1.009262865
1/6/2011,0.038888889,0,0.870231895
1/7/2011,-0.347222222,0.677333342,0.7327612
1/8/2011,-7.283333333,0,0.696247946
1/9/2011,-10.06361111,0.169333342,0.603219473
1/10/2011,-3.916666667,0,0.577059272
1/11/2011,-0.808333333,0.846666658,0.516218511
1/12/2011,-4.577777778,0,0.499127751
1/13/2011,-5.291666667,0,0.463857717
1/14/2011,-4.941666667,0.423333342,0.427177817
1/15/2011,0.069444444,2.032,0.426041111
1/16/2011,0.680555556,0,0.437120958
1/17/2011,1.341666667,0.169333342,0.413398002
1/18/2011,2.458333333,4.910666658,0.438296707
1/19/2011,3.166666667,1.016,0.446225701
1/20/2011,2.2,0,0.431921116
1/21/2011,-6.638888889,0,0.405376063
1/22/2011,-6.280555556,0,0.381947624
1/23/2011,-4.644444444,0.338666658,0.353365307
1/24/2011,1.652777778,2.370666658,0.3547499
1/25/2011,4.155555556,4.064,0.427074334
1/26/2011,0.455555556,17.18733334,1.217429658
1/27/2011,-0.844444444,0.931333342,1.53098758
1/28/2011,0.680555556,4.910666658,1.495265308
1/29/2011,4.736111111,0.423333342,1.608515651
1/30/2011,5.35,0,1.302159469
1/31/2011,4.102777778,0,1.075509777
2/1/2011,9.002777778,3.725333342,0.883960406
2/2/2011,4.816666667,0.084666658,0.84034258
2/3/2011,-3.252777778,0.084666658,0.70702609
2/4/2011,0.613888889,0,0.670601548
2/5/2011,5.188888889,3.132666658,0.600419565
2/6/2011,3.975,0,0.576782059
2/7/2011,4.138888889,3.048,0.519547043
2/8/2011,-3.677777778,0.423333342,0.493750274
2/9/2011,-5.352777778,0,0.476929898
2/10/2011,-5.247222222,1.185333342,0.454246977
2/11/2011,-4.483333333,0.592666658,0.451809059
2/12/2011,-0.1,1.947333342,0.471072056
2/13/2011,4.911111111,0,0.497911961
2/14/2011,6.933333333,0,0.466798088
2/15/2011,3.841666667,0,0.435870398
2/16/2011,7.761111111,0,0.408844541
2/17/2011,10.00277778,0,0.385019479
2/18/2011,11.87222222,1.693333342,0.363853643
2/19/2011,5.880555556,0,0.344921828
2/20/2011,4.691666667,0.508,0.327885395
2/21/2011,14.49444444,9.736666658,0.330378959
2/22/2011,5.511111111,0.762,0.341234892
2/23/2011,5.811111111,0.084666658,0.324772998
2/24/2011,7.5,18.45733334,0.614087567
2/25/2011,8.588888889,11.59933334,1.632918236
2/26/2011,7.372222222,0,1.99797465
2/27/2011,10.66388889,0,1.492778712
2/28/2011,12.25833333,34.544,6.566504007
3/1/2011,5.958333333,0.084666658,6.684847468
3/2/2011,6.483333333,0,2.506293345
3/3/2011,7.711111111,0,1.734539552
3/4/2011,11.14166667,1.778,1.344490793
3/5/2011,11.63888889,20.066,2.761990212
3/6/2011,4.713888889,10.58333334,4.064057228
3/7/2011,2.433333333,0.338666658,3.427296024
3/8/2011,7.530555556,0.508,2.071933001
3/9/2011,11.10555556,6.011333342,1.505062851
3/10/2011,4.933333333,18.20333334,4.201593536
3/11/2011,3.727777778,1.016,3.850912068
3/12/2011,8.969444444,0,2.187755734
3/13/2011,11.11388889,0,1.586598343
3/14/2011,11.32777778,2.624666658,1.167266729
3/15/2011,6.252777778,0.677333342,1.071609431
3/16/2011,11.46388889,0.846666658,0.915569418
3/17/2011,18.24444444,0.762,0.800382548
3/18/2011,10.86944444,2.878666658,0.688112239
3/19/2011,13.36388889,1.947333342,0.654356936
3/20/2011,18.72777778,0,0.594403129
3/21/2011,18.25833333,0,0.544717004
3/22/2011,16.38055556,2.201333342,0.502839846
3/23/2011,6.275,5.164666658,0.46798076
3/24/2011,3.591666667,0.677333342,0.46616681
3/25/2011,6.694444444,0.254,0.435610796
3/26/2011,1.588888889,1.947333342,0.40170907
3/27/2011,5.316666667,2.032,0.383053227
3/28/2011,5.366666667,0.084666658,0.374173551
3/29/2011,4.144444444,1.185333342,0.354229703
3/30/2011,2.608333333,3.302,0.339653523
3/31/2011,5.358333333,2.455333342,0.328118285
4/1/2011,7.661111111,2.794,0.319419915
4/2/2011,12.27222222,2.286,0.30811107
4/3/2011,19.125,7.789333342,0.317740546
4/4/2011,6.627777778,19.72733334,0.61894697
4/5/2011,-17.77777778,2.624666658,1.177273192
4/6/2011,10.04166667,0,1.216334228
4/7/2011,13.875,0,1.021996824
4/8/2011,18.19722222,0,0.879565317
4/9/2011,17.81944444,28.956,3.153539037
4/10/2011,21.05555556,0.084666658,2.649190571
4/11/2011,21.48611111,11.51466666,1.785569127
4/12/2011,10.82222222,25.146,6.337697063
4/13/2011,11.63055556,0,6.370918008
4/14/2011,12.375,0,2.500975238
4/15/2011,14.23611111,9.059333342,1.656295408
4/16/2011,12.03611111,32.85066666,7.223410459
4/17/2011,12.50833333,0.169333342,9.421533183
4/18/2011,15.44166667,0,2.386125707
4/19/2011,20.68888889,0,1.680744075
4/20/2011,18.13055556,9.398,1.305705996
4/21/2011,13.70833333,0,1.212106736
4/22/2011,16.55555556,6.519333342,0.991219841
4/23/2011,20.76944444,0.169333342,0.934828786
4/24/2011,20.25277778,16.51,1.020321359
4/25/2011,21.45,1.862666658,1.232005835
4/26/2011,20.58333333,1.862666658,1.034829925
4/27/2011,19.66944444,32.004,3.937461851
4/28/2011,14.64166667,6.773333342,4.551813824
4/29/2011,14.025,0.169333342,3.385314792
4/30/2011,15.21666667,0,2.056574349
5/1/2011,16.77222222,8.043333342,1.468408976
5/2/2011,18.62222222,0.084666658,1.341235784
5/3/2011,13.38611111,22.26733334,2.133367734
5/4/2011,8.730555556,0.931333342,3.182558026
5/5/2011,10.45555556,0,2.002430452
5/6/2011,11.33611111,0.084666658,1.492263031
5/7/2011,12.21388889,2.032,1.198591089
5/8/2011,18.11944444,5.757333342,0.968678446
5/9/2011,17.71111111,0,0.908030625
5/10/2011,20.54166667,0.762,0.794674232
5/11/2011,22.40833333,1.016,0.707140938
5/12/2011,23.38611111,0,0.637390482
5/13/2011,21.65,15.83266666,0.667531703
5/14/2011,18.03888889,2.455333342,0.650078099
5/15/2011,14.26111111,0.508,0.590914656
5/16/2011,10.63055556,1.524,0.541797624
5/17/2011,8.377777778,13.03866666,0.566894813
5/18/2011,10.96111111,0.592666658,0.564870031
5/19/2011,15.01666667,1.693333342,0.520575273
5/20/2011,17.81388889,0,0.482260856
5/21/2011,19.46944444,0,0.449287283
5/22/2011,22.25277778,7.112,0.421873324
5/23/2011,20.05555556,15.83266666,0.540905499
5/24/2011,18.61944444,14.90133334,1.156091274
5/25/2011,22.35277778,0,1.266826629
5/26/2011,20.32777778,14.39333334,1.2527953
5/27/2011,18.28055556,1.693333342,1.457793369
5/28/2011,20.29166667,0,1.181575461
5/29/2011,22.14722222,0,0.99335006
5/30/2011,23.60555556,0,0.858515065
5/31/2011,25.04444444,0,0.756820863
6/1/2011,25.51111111,0,0.67721127
6/2/2011,22.09166667,0,0.61310187
6/3/2011,20.90555556,0,0.560311979
6/4/2011,22.29722222,0,0.516052678
6/5/2011,21.19444444,0,0.478388749
6/6/2011,19.88333333,0,0.445933427
6/7/2011,21.98888889,0,0.417665932
6/8/2011,25.09444444,0,0.392817597
6/9/2011,25.325,0,0.370798192
6/10/2011,24.55833333,0.931333342,0.351146744
6/11/2011,23.92777778,1.862666658,0.333497839
6/12/2011,23.08611111,0,0.317557975
6/13/2011,19.9,0,0.30308863
6/14/2011,17.53611111,0,0.289893915
6/15/2011,16.225,4.233333342,0.276434014
6/16/2011,21.41944444,0,0.271177464
6/17/2011,21.58055556,0,0.260590559
6/18/2011,21.47777778,12.86933334,0.281233056
6/19/2011,20.92777778,14.39333334,0.348281559
6/20/2011,19.46388889,20.91266666,0.631989948
6/21/2011,23.89166667,6.604,0.401565671
6/22/2011,22.725,1.185333342,0.394506618
6/23/2011,24.26944444,0.169333342,0.372760258
6/24/2011,22.09722222,0,0.352903125
6/25/2011,20.18888889,0,0.335079504
6/26/2011,20.8,2.286,0.31898994
6/27/2011,21.82222222,4.064,0.30439133
6/28/2011,22.13888889,0.508,0.291084211
6/29/2011,21.34166667,0.169333342,0.278903348
6/30/2011,20.03055556,0,0.267710671
7/1/2011,22.84444444,0,0.257389894
7/2/2011,22.96388889,0,0.247842364
7/3/2011,25.54166667,0,0.238983833
7/4/2011,22.60555556,7.535333342,0.236777685
7/5/2011,23.76666667,5.757333342,0.231423858
7/6/2011,24.41388889,0.592666658,0.228631964
7/7/2011,25.12777778,1.016,0.221166182
7/8/2011,24.025,7.112,0.216461311
7/9/2011,23.85833333,0,0.214639567
7/10/2011,24.93333333,0,0.207980842
7/11/2011,26.73888889,2.370666658,0.201724487
7/12/2011,25.93055556,18.796,0.241532135
7/13/2011,24.83333333,2.201333342,0.23838306
7/14/2011,23.65,0,0.232095314
7/15/2011,21.48611111,14.224,0.26449947
7/16/2011,22.275,1.778,0.258217681
7/17/2011,22.06111111,1.862666658,0.248685654
7/18/2011,24.925,0,0.239767287
7/19/2011,25.80555556,0,0.231471713
7/20/2011,26.49722222,0,0.223735552
7/21/2011,24.38888889,8.551333342,0.223851935
7/22/2011,27.11111111,1.693333342,0.22251331
7/23/2011,26.61111111,0.084666658,0.215361193
7/24/2011,27.08333333,1.862666658,0.208656553
7/25/2011,25.02777778,8.212666658,0.204841763
7/26/2011,26.63888889,0.338666658,0.206565249
7/27/2011,26.28055556,0.254,0.200509979
7/28/2011,26.06666667,0.169333342,0.194691845
7/29/2011,26.27777778,1.016,0.189204125
7/30/2011,26.25,2.709333342,0.184019328
7/31/2011,25.41666667,0.169333342,0.179112939
8/1/2011,25.16944444,0.084666658,0.174463026
8/2/2011,25.11944444,0.084666658,0.17004991
8/3/2011,22.68611111,6.604,0.168813199
8/4/2011,25.83333333,0.084666658,0.167678882
8/5/2011,25.62777778,0.084666658,0.163600897
8/6/2011,26.25,8.89,0.164851211
8/7/2011,25.5,1.439333342,0.165405884
8/8/2011,25.76111111,16.08666666,0.201888366
8/9/2011,24.27777778,0.169333342,0.190649182
8/10/2011,23.36388889,0.254,0.185398334
8/11/2011,22.2,0.084666658,0.180418636
8/12/2011,21.58611111,0.169333342,0.175701132
8/13/2011,22.56666667,14.05466666,0.206709841
8/14/2011,22.36388889,1.693333342,0.198106399
8/15/2011,20.98055556,0.423333342,0.192470021
8/16/2011,21.56111111,0.169333342,0.187105968
8/17/2011,21.45277778,0.169333342,0.182034748
8/18/2011,22.82777778,0.169333342,0.177232919
8/19/2011,24.02222222,3.640666658,0.172679481
8/20/2011,25.09166667,0.169333342,0.168355571
8/21/2011,24.52777778,3.556,0.164244193
8/22/2011,21.08055556,0.084666658,0.160329992
8/23/2011,19.96666667,0.084666658,0.156599063
8/24/2011,21.71388889,0.084666658,0.153038783
8/25/2011,23.97222222,12.78466666,0.173757814
8/26/2011,23.91388889,0.169333342,0.169180116
8/27/2011,21.70555556,0,0.165075807
8/28/2011,20.35833333,0,0.161122109
8/29/2011,19.48055556,0,0.157354442
8/30/2011,20.51388889,0,0.15375993
8/31/2011,23.37222222,0,0.150326862
9/1/2011,24.36111111,0,0.147044561
9/2/2011,26.47777778,0,0.143903276
9/3/2011,27.09166667,0,0.140894079
9/4/2011,24.85,14.90133334,0.161416038
9/5/2011,17.96388889,27.00866666,0.55499149
9/6/2011,16.15,6.35,0.248602673
9/7/2011,17.15833333,3.132666658,0.243185797
9/8/2011,17.58055556,0.338666658,0.238813098
9/9/2011,18.80277778,0.084666658,0.230582936
9/10/2011,18.4,0,0.222905572
9/11/2011,19.23888889,0,0.215726917
9/12/2011,19.88611111,0,0.208999666
9/13/2011,20.42777778,0.084666658,0.202682336
9/14/2011,21.04722222,0,0.196738393
9/15/2011,13.86388889,4.995333342,0.195233812
9/16/2011,11.74722222,0,0.194634429
9/17/2011,17.70277778,0,0.189152314
9/18/2011,17.47777778,0,0.183970336
9/19/2011,18.62777778,4.148666658,0.178406583
9/20/2011,20.78055556,2.54,0.177453937
9/21/2011,19.52222222,13.63133334,0.34645681
9/22/2011,21.26666667,0.338666658,0.201707449
9/23/2011,16.48055556,2.116666658,0.195821911
9/24/2011,16.60277778,0.169333342,0.19027076
9/25/2011,18.87222222,0.084666658,0.185027748
9/26/2011,19.64722222,9.398,0.188080584
9/27/2011,17.15277778,0.084666658,0.195379141
9/28/2011,17.30555556,0,0.190205746
9/29/2011,18.375,1.185333342,0.184966292
9/30/2011,12.95,0.084666658,0.180009619
10/1/2011,7.588888889,1.016,0.17531334
10/2/2011,10.55833333,0.084666658,0.170857378
10/3/2011,10,0,0.166623674
10/4/2011,13.89444444,0.084666658,0.162595939
10/5/2011,14.60555556,0,0.158759442
10/6/2011,15.90277778,0,0.15510083
10/7/2011,16.66666667,0,0.151607965
10/8/2011,16.20555556,0,0.148269795
10/9/2011,15,0,0.145076229
10/10/2011,18.39444444,0,0.142018039
10/11/2011,17.72222222,5.757333342,0.140914087
10/12/2011,16.225,3.640666658,0.143602547
10/13/2011,16.23333333,11.51466666,0.167238198
10/14/2011,13.65833333,4.572,0.168839768
10/15/2011,11.99722222,0,0.168498924
10/16/2011,14.88055556,0,0.164382181
10/17/2011,17.55555556,0,0.16046144
10/18/2011,17.36111111,0,0.156724427
10/19/2011,11.77777778,37.338,1.12884864
10/20/2011,7.013888889,3.302,0.585323647
10/21/2011,8.283333333,0,0.595167939
10/22/2011,8.527777778,0,0.545446217
10/23/2011,9.186111111,0,0.503459081
10/24/2011,14.60277778,0.423333342,0.46757825
10/25/2011,12.42222222,0,0.436548851
10/26/2011,14.31944444,5.08,0.415655565
10/27/2011,10.67777778,13.29266666,0.519415747
10/28/2011,4.861111111,12.61533334,1.16422098
10/29/2011,6.469444444,1.354666658,1.44788261
10/30/2011,6.016666667,0.084666658,1.30112082
10/31/2011,6.694444444,0.084666658,1.074817156
11/1/2011,7.919444444,0.084666658,0.917876681
11/2/2011,9.211111111,0,0.802127703
11/3/2011,10.28055556,16.51,0.930891052
11/4/2011,8.427777778,2.878666658,1.46105301
11/5/2011,8.136111111,0,1.405587773
11/6/2011,8.422222222,0,1.14619871
11/7/2011,9.738888889,0,0.968628073
11/8/2011,11.67777778,0,0.840193625
11/9/2011,10.67777778,2.878666658,0.71543448
11/10/2011,6.211111111,0,0.683755189
11/11/2011,3.713888889,0,0.618458163
11/12/2011,8.019444444,0,0.564762662
11/13/2011,11.94722222,0,0.519811935
11/14/2011,18.76388889,0,0.481607685
11/15/2011,15.27222222,6.265333342,0.452622264
11/16/2011,10.38333333,29.80266666,2.795244848
11/17/2011,2.280555556,0,1.913483844
11/18/2011,1.958333333,0,1.444802307
11/19/2011,8.091666667,0,1.168587041
11/20/2011,10.45277778,11.684,1.282973804
11/21/2011,14.60277778,4.656666658,1.632644008
11/22/2011,17.00833333,14.30866666,3.256808277
11/23/2011,8.894444444,2.963333342,2.541222044
11/24/2011,5.852777778,0,2.257645909
11/25/2011,7.880555556,0,1.624498041
11/26/2011,10.13333333,0,1.279708641
11/27/2011,9.825,10.16,1.219315916
11/28/2011,12.66111111,12.7,2.514776263
11/29/2011,6.491666667,1.016,2.578505693
11/30/2011,1.266666667,1.185333342,1.592207191
12/1/2011,1.4,0.762,1.418978784
12/2/2011,2.652777778,0.169333342,1.152063872
12/3/2011,6.633333333,0,0.972746379
12/4/2011,8.366666667,0,0.843255715
12/5/2011,12.57777778,3.471333342,0.718256138
12/6/2011,9.3,10.83733334,1.05933507
12/7/2011,2.841666667,23.19866666,3.176702971
12/8/2011,0.4,0.084666658,5.313569748
12/9/2011,1.402777778,0,2.58627369
12/10/2011,-0.391666667,0,1.768991555
12/11/2011,-1.466666667,0,1.364275522
12/12/2011,0.947222222,0.084666658,1.116581958
12/13/2011,8.002777778,0,0.947712602
12/14/2011,11.98055556,1.354666658,0.824580278
12/15/2011,11.53888889,4.487333342,0.724867951
12/16/2011,6.880555556,4.318,0.723021105
12/17/2011,0.733333333,0,0.73697531
12/18/2011,2.758333333,1.27,0.634550551
12/19/2011,4.458333333,0.084666658,0.606598503
12/20/2011,8.205555556,2.286,0.541592729
12/21/2011,11.625,10.922,0.728429037
12/22/2011,7.175,12.36133334,1.626221198
12/23/2011,6.211111111,0.084666658,2.226102791
12/24/2011,2.655555556,0.084666658,1.623794928
12/25/2011,4.413888889,0,1.279286847
12/26/2011,2.488888889,8.636,1.231961708
12/27/2011,5.813888889,17.018,2.433250328
12/28/2011,1.972222222,0.254,3.907426306
12/29/2011,3.669444444,0.084666658,2.331821831
12/30/2011,7.533333333,0.084666658,1.655675439
12/31/2011,5.869444444,0,1.298310796
1/1/2012,7.516666667,0,1.072937243
1/2/2012,-0.483333333,0,0.91652426
1/3/2012,-5.691666667,0,0.801104921
1/4/2012,-1.219444444,0,0.71219039
1/5/2012,1.822222222,0,0.641466021
1/6/2012,6.486111111,0,0.583797054
1/7/2012,7.536111111,0,0.53583143
1/8/2012,2.661111111,0.592666658,0.495283256
1/9/2012,2.836111111,2.286,0.450913357
1/10/2012,4.813888889,0.084666658,0.441302761
1/11/2012,6.875,21.59,0.75821123
1/12/2012,4.066666667,11.938,1.836617484
1/13/2012,-4.441666667,0,2.546900109
1/14/2012,-1.377777778,0.169333342,1.63827151
1/15/2012,-2.302777778,0.931333342,1.386700617
1/16/2012,3.425,2.286,1.258946081
1/17/2012,9.919444444,11.09133334,1.704653224
1/18/2012,-0.130555556,0,2.229905152
1/19/2012,-0.408333333,0.084666658,1.473199316
1/20/2012,2.616666667,0.254,1.324066535
1/21/2012,5.802777778,32.004,7.798010491
1/22/2012,6.547222222,0,5.442302705
1/23/2012,11.85833333,9.736666658,2.935100581
1/24/2012,6.261111111,0,2.958270225
1/25/2012,4.808333333,0.508,1.916948796
1/26/2012,12.24722222,13.03866666,1.877289275
1/27/2012,8.133333333,3.471333342,2.55514509
1/28/2012,2.858333333,0.338666658,2.200903745
1/29/2012,2.438888889,0,1.590249859
1/30/2012,5.791666667,0,1.259045934
1/31/2012,9.491666667,0,1.04650542
2/1/2012,10.40555556,2.370666658,0.85377222
2/2/2012,7.35,3.048,0.780469596
2/3/2012,7.147222222,0,0.738594693
2/4/2012,6.561111111,11.34533334,0.954052984
2/5/2012,3.919444444,0.508,1.078628585
2/6/2012,1.833333333,0.084666658,0.913923608
2/7/2012,3.405555556,0.592666658,0.799136921
2/8/2012,0.925,1.354666658,0.679938506
2/9/2012,-0.205555556,0.169333342,0.622547589
2/10/2012,0.8,0.508,0.593863514
2/11/2012,-2.9,0.169333342,0.525155949
2/12/2012,-3.905555556,0.423333342,0.492256407
2/13/2012,-1.375,1.354666658,0.472347072
2/14/2012,2.447222222,4.826,0.569680464
2/15/2012,7.322222222,0.084666658,0.588688133
2/16/2012,9.419444444,10.75266666,0.887657205
2/17/2012,6.588888889,0,0.985038503
2/18/2012,6.308333333,0,0.846490601
2/19/2012,3.436111111,0.592666658,0.747539624
2/20/2012,-0.275,8.382,0.924152577
2/21/2012,4.75,4.656666658,1.072942412
2/22/2012,7.297222222,0.084666658,1.129864433
2/23/2012,13.09722222,1.100666658,0.960807095
2/24/2012,8.391666667,9.736666658,1.252792819
2/25/2012,0.786111111,0,1.209435882
2/26/2012,4.197222222,0.169333342,1.007422187
2/27/2012,8.097222222,0,0.868879619
2/28/2012,9.477777778,0,0.764792727
2/29/2012,15.26388889,38.52333334,4.062707759
3/1/2012,10.87777778,0.169333342,6.614809356
3/2/2012,11.65277778,15.748,4.309883669
3/3/2012,7.691666667,0,4.174639563
3/4/2012,1.855555556,0.338666658,2.261011119
3/5/2012,-0.375,5.334,1.847595519
3/6/2012,7.911111111,1.947333342,1.533193974
3/7/2012,10.14166667,0,1.374602632
3/8/2012,11.90277778,15.07066666,2.552108097
3/9/2012,6.855555556,0,2.193069948
3/10/2012,6.466666667,0,1.58313624
3/11/2012,10.74166667,0,1.254723973
3/12/2012,13.65555556,0,1.043575203
3/13/2012,17.23055556,0,0.895294803
3/14/2012,17.20555556,0,0.784992453
3/15/2012,16.13055556,21.844,1.451423687
3/16/2012,16.89166667,0.677333342,1.206283779
3/17/2012,18.96388889,0,1.007814795
3/18/2012,19.7,9.313333342,0.884093279
3/19/2012,18.98611111,0,0.852960984
3/20/2012,20.55555556,0,0.752860675
3/21/2012,19.98611111,0,0.674059555
3/22/2012,20.11944444,0,0.610531034
3/23/2012,19.40555556,4.402666658,0.54276823
3/24/2012,15.71388889,9.990666658,0.566059553
3/25/2012,15.31111111,0.084666658,0.553303513
3/26/2012,13.54444444,0,0.510138952
3/27/2012,12.20277778,0,0.473317515
3/28/2012,17.11944444,0,0.441534946
3/29/2012,16.71666667,0,0.413813481
3/30/2012,17.78333333,0,0.389414592
3/31/2012,17.42777778,0,0.367769689
4/1/2012,12.89444444,0,0.348433677
4/2/2012,17.08888889,1.016,0.331053008
4/3/2012,18.18055556,1.862666658,0.315343197
4/4/2012,18.85,6.688666658,0.31006032
4/5/2012,11.50277778,2.201333342,0.299514898
4/6/2012,10.23888889,0,0.29284171
4/7/2012,10.14166667,0,0.280515045
4/8/2012,12.27222222,0,0.269193967
4/9/2012,11.36944444,0,0.258759634
4/10/2012,9.947222222,0,0.249111181
4/11/2012,4.219444444,0,0.240162545
4/12/2012,7.308333333,0,0.231839837
4/13/2012,10.31666667,0,0.22407926
4/14/2012,16.96111111,0,0.21682543
4/15/2012,18.54166667,0,0.210030037
4/16/2012,19.29444444,1.185333342,0.203650745
4/17/2012,14.34722222,0,0.197650292
4/18/2012,11.125,5.08,0.200908825
4/19/2012,16.36111111,0,0.196581755
4/20/2012,15.575,0,0.190988319
4/21/2012,11.78333333,2.794,0.18408956
4/22/2012,7.533333333,0.846666658,0.182352002
4/23/2012,8.544444444,0,0.177572956
4/24/2012,7.952777778,0,0.173002143
4/25/2012,16.225,10.83733334,0.195593937
4/26/2012,19.34444444,21.16666666,0.494442852
4/27/2012,13.98333333,0,0.249263008
4/28/2012,17.38055556,0.338666658,0.240308297
4/29/2012,20.20277778,0,0.231975574
4/30/2012,21.275,0,0.224205983
5/1/2012,22.31111111,22.606,0.280985816
5/2/2012,22.59444444,0.254,0.286317088
5/3/2012,21.58888889,0,0.279177948
5/4/2012,21.58055556,21.209,0.6832979
5/5/2012,19.125,13.208,0.9038176
5/6/2012,21.95833333,0,0.93446021
5/7/2012,20.99444444,0.381,0.814664835
5/8/2012,19.25833333,16.002,1.167291924
5/9/2012,15.02777778,0.889,0.916202455
5/10/2012,13.06111111,0,0.80087206
5/11/2012,13.40277778,0,0.712007722
5/12/2012,14.97222222,0.127,0.641318697
5/13/2012,17.42777778,11.43,0.617682811
5/14/2012,16.03055556,14.859,1.014381079
5/15/2012,17.70833333,0,1.203518057
5/16/2012,19.20555556,0,1.009088422
5/17/2012,18.57777778,0,0.870103773
5/18/2012,18.58333333,0,0.765732563
5/19/2012,20.14166667,0,0.684289416
5/20/2012,20.93888889,0,0.618866327
5/21/2012,19.95,0,0.565101514
5/22/2012,18.77777778,0,0.520097935
5/23/2012,20.36666667,0,0.481852427
5/24/2012,20.26111111,0,0.448933706
5/25/2012,20.94722222,0,0.4202908
5/26/2012,22.83888889,0,0.395133959
5/27/2012,24.75277778,0,0.372857853
5/28/2012,24.53611111,0,0.352990462
5/29/2012,22.89722222,0.889,0.335158131
5/30/2012,22.36388889,0,0.319061108
5/31/2012,20.77222222,0.889,0.304456059
6/1/2012,16.65555556,12.319,0.336813139
6/2/2012,15.04166667,0,0.326684638
6/3/2012,17.75277778,0,0.311388025
6/4/2012,19.59166667,0,0.297469222
6/5/2012,17.3,0,0.284754037
6/6/2012,17.54444444,0,0.273091824
6/7/2012,17.90277778,0,0.262356183
